Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Z_Score
21,09-09-2011,653989.65,1,78.87,3.546,215.5148295,7.852,-0.6963660676752788
21,16-09-2011,653525.84,0,80.62,3.526,215.6944378,7.852,-0.6971879554768393
21,23-09-2011,681913.29,0,75.68,3.467,216.0282356,7.852,-0.6468843853243892
21,30-09-2011,651970.48,0,78.91,3.355,216.3620333,7.852,-0.6999441086667987
21,07-10-2011,663452.46,0,71.64,3.285,216.6958311,7.441,-0.679597632092854
21,14-10-2011,671379.44,0,69.79,3.274,217.0048261,7.441,-0.6655507418463871
21,21-10-2011,729036.06,0,65.16,3.353,217.1650042,7.441,-0.5633811623694295
21,28-10-2011,738812.0,0,65.46,3.372,217.3251824,7.441,-0.5460578492998815
21,04-11-2011,767358.37,0,56.01,3.332,217.4853605,7.441,-0.4954726672601846
21,11-11-2011,757369.87,0,59.8,3.297,217.6455387,7.441,-0.5131726442030853
21,18-11-2011,737014.09,0,61.9,3.308,217.8670218,7.441,-0.549243809708893
21,25-11-2011,1219263.4,1,56.43,3.236,218.1130269,7.441,0.30531910441532817
21,02-12-2011,793184.25,0,48.72,3.172,218.3590319,7.441,-0.4497082901735228
21,09-12-2011,897747.13,0,41.44,3.158,218.605037,7.441,-0.26441915115532233
21,16-12-2011,1027584.51,0,50.56,3.159,218.8217928,7.441,-0.03434270000383414
21,23-12-2011,1384552.17,0,46.54,3.112,218.9995495,7.441,0.5982166784174727
21,30-12-2011,804362.36,1,45.16,3.129,219.1773063,7.441,-0.4299002820376458
21,06-01-2012,640181.86,0,48.1,3.157,219.355063,7.057,-0.7208339622172436
21,13-01-2012,631181.25,0,45.0,3.261,219.5328198,7.057,-0.7367833629753195
21,20-01-2012,651178.2,0,52.21,3.268,219.6258417,7.057,-0.7013480569805918
21,27-01-2012,611258.71,0,50.79,3.29,219.7188636,7.057,-0.7720868118058765
21,03-02-2012,680725.43,0,55.83,3.36,219.8118854,7.057,-0.6489893154551789
21,10-02-2012,770652.79,1,46.52,3.409,219.9049073,7.057,-0.48963483795245755
21,17-02-2012,834663.52,0,45.03,3.51,220.0651993,7.057,-0.37620554976121323
21,24-02-2012,747099.07,0,54.81,3.555,220.275944,7.057,-0.5313728667775606
21,02-03-2012,764385.4,0,59.3,3.63,220.4866886,7.057,-0.5007408757451358
21,09-03-2012,755084.4,0,57.16,3.669,220.6974332,7.057,-0.5172225782576171
21,16-03-2012,767338.32,0,63.39,3.734,220.8498468,7.057,-0.49550819657266454
21,23-03-2012,729759.97,0,62.96,3.787,220.9244858,7.057,-0.5620983681251752
21,30-03-2012,724798.76,0,67.87,3.845,220.9991248,7.057,-0.570889808542544
21,06-04-2012,761956.58,0,69.02,3.891,221.0737638,6.891,-0.5050448310936323
21,13-04-2012,769319.04,0,69.03,3.891,221.1484028,6.891,-0.49199829034747117
21,20-04-2012,734858.91,0,66.97,3.877,221.2021074,6.891,-0.5530628652535493
21,27-04-2012,674829.58,0,69.21,3.814,221.255812,6.891,-0.6594369711651257
21,04-05-2012,697645.32,0,77.53,3.749,221.3095166,6.891,-0.6190066691242568
21,11-05-2012,649945.54,0,74.14,3.688,221.3632212,6.891,-0.7035323743033565
21,18-05-2012,700554.16,0,72.42,3.63,221.380331,6.891,-0.613852101278175
21,25-05-2012,722891.24,0,79.49,3.561,221.3828029,6.891,-0.5742700017665638
21,01-06-2012,695439.83,0,79.24,3.501,221.3852748,6.891,-0.622914875776687
21,08-06-2012,707895.72,0,79.47,3.452,221.3877467,6.891,-0.6008425960746989
21,15-06-2012,727049.04,0,81.51,3.393,221.4009901,6.891,-0.5669022324184942
21,22-06-2012,735870.0,0,81.78,3.346,221.4411622,6.891,-0.551271177844309
21,29-06-2012,716341.39,0,88.05,3.286,221.4813343,6.891,-0.5858765687165021
21,06-07-2012,693013.59,0,85.26,3.227,221.5215064,6.565,-0.6272142592735026
21,13-07-2012,668132.36,0,82.51,3.256,221.5616784,6.565,-0.6713046829918797
21,20-07-2012,691200.33,0,84.25,3.311,221.5701123,6.565,-0.6304274204279787
21,27-07-2012,677789.14,0,88.09,3.407,221.5785461,6.565,-0.6541925256767007
21,03-08-2012,693785.85,0,91.57,3.417,221.5869799,6.565,-0.6258457871111235
21,10-08-2012,700272.01,0,89.57,3.494,221.5954138,6.565,-0.6143520811044192
21,17-08-2012,751963.81,0,85.55,3.571,221.6751459,6.565,-0.522752374628268
21,24-08-2012,802003.61,0,77.72,3.62,221.8083518,6.565,-0.4340800708561938
21,31-08-2012,763867.59,0,83.58,3.638,221.9415576,6.565,-0.5016584534655948
21,07-09-2012,642827.29,1,88.4,3.73,222.0747635,6.565,-0.7161461662514771
21,14-09-2012,628494.63,0,76.1,3.717,222.2174395,6.565,-0.741544149084779
21,21-09-2012,667151.46,0,71.54,3.721,222.4169362,6.565,-0.6730428726483138
21,28-09-2012,647097.65,0,80.38,3.666,222.6164329,6.565,-0.7085789365835704
21,05-10-2012,651768.91,0,70.28,3.617,222.8159296,6.17,-0.7003012978696199
21,12-10-2012,653043.44,0,61.53,3.601,223.0154263,6.17,-0.6980427854189983
21,19-10-2012,641368.14,0,68.52,3.594,223.0598077,6.17,-0.7187318319025993
21,26-10-2012,675202.87,0,70.5,3.506,223.0783366,6.17,-0.6587754880202074
22,05-02-2010,1033017.37,0,24.36,2.788,135.3524608,8.283,-0.02471547902630925
22,12-02-2010,1022571.25,1,28.14,2.771,135.4113076,8.283,-0.04322637487080783
22,19-02-2010,988467.61,0,31.96,2.747,135.4657781,8.283,-0.10365923682895842
22,26-02-2010,899761.48,0,35.98,2.753,135.5195191,8.283,-0.26084965137508187
22,05-03-2010,1009201.24,0,36.82,2.766,135.5732602,8.283,-0.06691850769619224
22,12-03-2010,967187.37,0,43.43,2.805,135.6270013,8.283,-0.1413685783055959
22,19-03-2010,966145.09,0,46.03,2.834,135.6682247,8.283,-0.14321553550317784
22,26-03-2010,1012075.12,0,48.56,2.831,135.7073618,8.283,-0.06182589021241955
22,02-04-2010,1177340.99,0,44.96,2.826,135.7464988,8.348,0.23103110417596998
22,09-04-2010,1033171.07,0,57.06,2.849,135.7856359,8.348,-0.024443117164555928
22,16-04-2010,1000968.67,0,51.14,2.885,135.82725,8.348,-0.08150691428184728
22,23-04-2010,969594.47,0,51.04,2.895,135.8721667,8.348,-0.13710311156892313
22,30-04-2010,977683.06,0,50.96,2.935,135.9170833,8.348,-0.12276984265961956
22,07-05-2010,1052973.28,0,63.81,2.981,135.962,8.348,0.01064710263005583
22,14-05-2010,973585.33,0,50.99,2.983,136.010394,8.348,-0.1300311658330925
22,21-05-2010,979977.89,0,59.99,2.961,136.0796521,8.348,-0.11870332235247873
22,28-05-2010,1103740.4,0,65.64,2.906,136.1489101,8.348,0.10060824328755917
22,04-06-2010,1095539.13,0,69.49,2.857,136.2181682,8.348,0.08607530141415438
22,11-06-2010,1061196.47,0,65.01,2.83,136.2874263,8.348,0.025218887522391098
22,18-06-2010,1052895.25,0,67.13,2.805,136.3243393,8.348,0.010508830697247598
22,25-06-2010,1095020.33,0,74.37,2.81,136.3483143,8.348,0.08515596937851604
22,02-07-2010,1120259.71,0,72.88,2.815,136.3722893,8.433,0.1298810476238089
22,09-07-2010,1092654.26,0,79.22,2.806,136.3962643,8.433,0.08096320925985054
22,16-07-2010,988392.99,0,76.3,2.796,136.4179827,8.433,-0.1037914661205917
22,23-07-2010,974123.2,0,76.91,2.784,136.4366924,8.433,-0.1290780410797984
22,30-07-2010,970773.64,0,76.35,2.792,136.4554021,8.433,-0.13501358042693376
22,06-08-2010,1010326.14,0,74.37,2.792,136.4741118,8.433,-0.06492514492269578
22,13-08-2010,993097.43,0,74.75,2.81,136.4928214,8.433,-0.09545503126758466
22,20-08-2010,1017045.44,0,73.21,2.796,136.5249182,8.433,-0.05301830655132554
22,27-08-2010,1081420.96,0,68.99,2.77,136.557015,8.433,0.06105740248278817
22,03-09-2010,1074535.88,0,75.85,2.735,136.5891118,8.433,0.048856796060399596
22,10-09-2010,924174.4,1,68.6,2.717,136.6212085,8.433,-0.2175890896181734
22,17-09-2010,918285.97,0,62.49,2.716,136.6338071,8.433,-0.22802359682444917
22,24-09-2010,902779.25,0,65.14,2.718,136.6317821,8.433,-0.25550205569815565
22,01-10-2010,905987.17,0,69.31,2.717,136.6297571,8.572,-0.24981750746421955
22,08-10-2010,1015051.62,0,56.32,2.776,136.6277321,8.572,-0.05655142644202919
22,15-10-2010,954401.46,0,55.23,2.878,136.6401935,8.572,-0.16402566517489603
22,22-10-2010,960998.52,0,50.24,2.919,136.688871,8.572,-0.15233544042734298
22,29-10-2010,1025766.27,0,57.73,2.938,136.7375484,8.572,-0.037564685895275264
22,05-11-2010,1006888.16,0,44.34,2.938,136.7862258,8.572,-0.07101736765184966
22,12-11-2010,1043698.64,0,44.42,2.961,136.8349032,8.572,-0.0057878890257188126
22,19-11-2010,985896.44,0,48.62,3.03,136.7715714,8.572,-0.10821544143588425
22,26-11-2010,1564502.26,1,44.61,3.07,136.6895714,8.572,0.9170946324519036
22,03-12-2010,1230514.58,0,39.42,3.065,136.6075714,8.572,0.32525659518775935
22,10-12-2010,1367202.84,0,28.43,3.132,136.5255714,8.572,0.5674730491463337
22,17-12-2010,1527682.99,0,30.46,3.139,136.5292811,8.572,0.8518495776334186
22,24-12-2010,1962445.04,0,29.76,3.15,136.597273,8.572,1.6222633795704715
22,31-12-2010,774262.28,1,28.49,3.177,136.665265,8.572,-0.4832386934086691
22,07-01-2011,873954.7,0,32.56,3.193,136.7332569,8.458,-0.3065801825830222
22,14-01-2011,807535.52,0,24.76,3.215,136.803477,8.458,-0.4242773297589117
22,21-01-2011,855001.02,0,26.8,3.232,136.8870657,8.458,-0.34016677706498827
22,28-01-2011,799369.15,0,20.61,3.243,136.9706544,8.458,-0.4387484275921395
22,04-02-2011,946060.98,0,26.39,3.24,137.0542431,8.458,-0.17880529211514976
22,11-02-2011,1009206.33,1,28.89,3.255,137.1378318,8.458,-0.06690948803531836
22,18-02-2011,975964.86,0,35.34,3.263,137.2511849,8.458,-0.12581455411612386
22,25-02-2011,911245.43,0,30.23,3.281,137.3764439,8.458,-0.24049968389113274
22,04-03-2011,997353.15,0,33.52,3.437,137.5017028,8.458,-0.08791374419991273
22,11-03-2011,944587.23,0,41.42,3.6,137.6269617,8.458,-0.18141682948508517
22,18-03-2011,926427.12,0,43.38,3.634,137.7398929,8.458,-0.21359718972741792
22,25-03-2011,933528.39,0,38.77,3.624,137.8478929,8.458,-0.2010134869426842
22,01-04-2011,951588.37,0,36.04,3.638,137.9558929,8.252,-0.16901056061848657
22,08-04-2011,969046.69,0,44.42,3.72,138.0638929,8.252,-0.13807379719437066
22,15-04-2011,1008557.04,0,48.88,3.823,138.1646952,8.252,-0.06806005298793934
22,22-04-2011,1152781.9,0,47.76,3.919,138.2475036,8.252,0.18751152398488768
22,29-04-2011,926133.8,0,57.2,3.988,138.3303119,8.252,-0.21411696319058965
22,06-05-2011,1032076.06,0,53.63,4.078,138.4131202,8.252,-0.026383513795906366
22,13-05-2011,1001558.74,0,57.71,4.095,138.4959286,8.252,-0.08046128927361816
22,20-05-2011,970307.83,0,58.56,4.101,138.587106,8.252,-0.13583901229956463
22,27-05-2011,1021568.34,0,62.59,4.034,138.6782834,8.252,-0.04500356702937069
22,03-06-2011,1125169.92,0,70.09,3.973,138.7694608,8.252,0.13858211422888472
22,10-06-2011,1060868.49,0,69.53,3.924,138.8606382,8.252,0.02463769530757083
22,17-06-2011,1042454.61,0,63.97,3.873,139.0028333,8.252,-0.00799235439251836
22,24-06-2011,1012584.2,0,68.53,3.851,139.1832917,8.252,-0.060923782362182655
22,01-07-2011,1077491.68,0,70.8,3.815,139.36375,8.023,0.05409457869521231
22,08-07-2011,1017050.65,0,74.22,3.784,139.5442083,8.023,-0.05300907424618725
22,15-07-2011,961953.57,0,75.2,3.827,139.7006325,8.023,-0.15064305788949284
22,22-07-2011,964683.8,0,77.79,3.882,139.7969712,8.023,-0.14580499331034508
22,29-07-2011,944958.69,0,75.32,3.898,139.8933099,8.023,-0.18075858916519638
22,05-08-2011,983232.96,0,75.33,3.903,139.9896486,8.023,-0.1129352226430602
22,12-08-2011,991779.2,0,74.69,3.88,140.0859873,8.023,-0.09779098167109286
22,19-08-2011,973004.91,0,71.3,3.82,140.1289205,8.023,-0.1310596906984073
22,26-08-2011,1181815.31,0,72.22,3.796,140.1629528,8.023,0.23895975821162704
22,02-09-2011,912762.76,0,69.16,3.784,140.196985,8.023,-0.23781092121257533
22,09-09-2011,1004434.54,1,69.14,3.809,140.2310173,8.023,-0.0753652694816179
22,16-09-2011,937420.65,0,68.08,3.809,140.2735,8.023,-0.1941162639106198
22,23-09-2011,899834.75,0,62.36,3.758,140.32725,8.023,-0.260719814331421
22,30-09-2011,953314.16,0,69.78,3.684,140.381,8.023,-0.1659523994122705
22,07-10-2011,993436.67,0,56.44,3.633,140.43475,7.706,-0.09485388593263852
22,14-10-2011,944337.32,0,62.63,3.583,140.4784194,7.706,-0.18185967888567595
22,21-10-2011,981567.22,0,59.3,3.618,140.4616048,7.706,-0.1158869731153901
22,28-10-2011,1099351.68,0,49.31,3.604,140.4447903,7.706,0.09283127549371158
22,04-11-2011,1106575.59,0,42.81,3.586,140.4279758,7.706,0.10563230071647702
22,11-11-2011,1051740.29,0,47.8,3.57,140.4111613,7.706,0.008462200535564466
22,18-11-2011,1007579.44,0,50.62,3.571,140.4127857,7.706,-0.06979239492710752
22,25-11-2011,1535857.49,1,46.28,3.536,140.4217857,7.706,0.8663350821155472
22,02-12-2011,1167621.14,0,49.11,3.501,140.4307857,7.706,0.2138071845795886
22,09-12-2011,1308967.44,0,45.35,3.47,140.4397857,7.706,0.4642778509423387
22,16-12-2011,1453153.33,0,39.11,3.445,140.4700795,7.706,0.7197803716903612
22,23-12-2011,1863195.68,0,39.83,3.413,140.528765,7.706,1.4463899868090304
22,30-12-2011,982661.14,1,36.28,3.402,140.5874505,7.706,-0.11394850800277273
22,06-01-2012,895358.2,0,34.61,3.439,140.6461359,7.503,-0.26865242000632145
22,13-01-2012,855437.57,0,39.0,3.523,140.7048214,7.503,-0.33939319495211623
22,20-01-2012,897027.44,0,29.16,3.542,140.8086118,7.503,-0.2656944674096185
22,27-01-2012,786459.23,0,35.68,3.568,140.9124021,7.503,-0.4616252645881543
22,03-02-2012,958487.75,0,40.58,3.633,141.0161924,7.503,-0.1567846140879454
22,10-02-2012,1034448.07,1,35.68,3.655,141.1199827,7.503,-0.022180227786162354
22,17-02-2012,1004749.41,0,36.25,3.703,141.2140357,7.503,-0.07480730865266348
22,24-02-2012,912958.95,0,39.0,3.751,141.3007857,7.503,-0.23746326556093328
22,02-03-2012,974866.65,0,37.47,3.827,141.3875357,7.503,-0.12776062126118692
22,09-03-2012,991127.01,0,41.72,3.876,141.4742857,7.503,-0.09894668552676583
22,16-03-2012,966780.01,0,46.06,3.867,141.55478,7.503,-0.1420904347011968
22,23-03-2012,992774.4,0,54.68,3.889,141.6269332,7.503,-0.09602745190650598
22,30-03-2012,965769.93,0,46.4,3.921,141.6990864,7.503,-0.14388033235454661
22,06-04-2012,1197489.66,0,46.38,3.957,141.7712396,7.671,0.2667352634020914
22,13-04-2012,939118.24,0,49.89,4.025,141.8433929,7.671,-0.19110807410649525
22,20-04-2012,1000342.87,0,58.81,4.046,141.9015262,7.671,-0.08261585411974767
22,27-04-2012,922539.94,0,51.42,4.023,141.9596595,7.671,-0.22048541081896378
22,04-05-2012,1005083.31,0,50.75,3.991,142.0177929,7.671,-0.07421562598747503
22,11-05-2012,997868.63,0,56.72,3.947,142.0759262,7.671,-0.08700029532225081
22,18-05-2012,986612.02,0,61.9,3.899,142.0970115,7.671,-0.10694740824763756
22,25-05-2012,1047297.38,0,62.39,3.85,142.1032776,7.671,0.0005892061360666798
22,01-06-2012,1102857.37,0,70.01,3.798,142.1095438,7.671,0.09904348274895117
22,08-06-2012,1061134.37,0,61.71,3.746,142.1158099,7.671,0.02510884411565819
22,15-06-2012,1061219.19,0,66.56,3.683,142.1292548,7.671,0.025259148169749782
22,22-06-2012,1112449.3,0,70.61,3.629,142.1606464,7.671,0.11604072355967517
22,29-06-2012,1053881.78,0,70.99,3.577,142.1920381,7.671,0.012256996913744603
22,06-07-2012,1097786.14,0,77.41,3.538,142.2234298,7.753,0.09005708298200416
22,13-07-2012,971361.38,0,75.81,3.561,142.2548214,7.753,-0.13397208426150148
22,20-07-2012,991969.37,0,76.57,3.61,142.2337569,7.753,-0.09745399367337226
22,27-07-2012,925731.21,0,73.52,3.701,142.2126924,7.753,-0.21483036697668806
22,03-08-2012,1007257.83,0,72.99,3.698,142.1916279,7.753,-0.07036229927556886
22,10-08-2012,973812.79,0,76.74,3.772,142.1705634,7.753,-0.12962809863026586
22,17-08-2012,981273.26,0,74.92,3.84,142.2157385,7.753,-0.11640788068130435
22,24-08-2012,1060906.75,0,70.42,3.874,142.3105933,7.753,0.024705493387145897
22,31-08-2012,1022270.86,0,71.93,3.884,142.4054482,7.753,-0.04375867662521321
22,07-09-2012,996628.8,1,73.3,3.921,142.500303,7.753,-0.08919731813980258
22,14-09-2012,918049.28,0,66.42,3.988,142.5938833,7.753,-0.22844301991526503
22,21-09-2012,921612.53,0,63.38,4.056,142.6798167,7.753,-0.2221288142946222
22,28-09-2012,976479.51,0,62.17,4.018,142.76575,7.753,-0.12490257602795604
22,05-10-2012,1009887.36,0,62.09,4.027,142.8516833,7.543,-0.06570267867481136
22,12-10-2012,1004039.84,0,54.18,4.029,142.9376167,7.543,-0.0760646919073439
22,19-10-2012,978027.95,0,55.28,4.0,142.8633629,7.543,-0.12215868532389995
22,26-10-2012,1094422.69,0,57.58,3.917,142.7624113,7.543,0.08409693006128548
23,05-02-2010,1364721.58,0,15.25,2.788,131.5279032,5.892,0.5630761682543737
23,12-02-2010,1380892.08,1,18.75,2.771,131.5866129,5.892,0.5917308688756058
23,19-02-2010,1319588.04,0,26.7,2.747,131.637,5.892,0.4830979315470114
23,26-02-2010,1198709.65,0,32.68,2.753,131.686,5.892,0.26889712903462576
23,05-03-2010,1311175.93,0,33.15,2.766,131.735,5.892,0.46819137370137426
23,12-03-2010,1408082.96,0,36.07,2.805,131.784,5.892,0.6399140744677545
23,19-03-2010,1229008.32,0,43.01,2.834,131.8242903,5.892,0.32258744894257596
23,26-03-2010,1310701.8,0,38.59,2.831,131.863129,5.892,0.4673511984930912
23,02-04-2010,1556627.62,0,40.5,2.826,131.9019677,5.435,0.9031404905453468
23,09-04-2010,1264434.7,0,56.82,2.849,131.9408065,5.435,0.38536425318449796
23,16-04-2010,1288823.72,0,44.25,2.885,131.9809,5.435,0.4285824632921162
23,23-04-2010,1315023.08,0,46.4,2.895,132.0226667,5.435,0.475008660210448
23,30-04-2010,1259414.52,0,45.47,2.935,132.0644333,5.435,0.3764683158316211
23,07-05-2010,1365552.28,0,61.04,2.981,132.1062,5.435,0.5645481981734273
23,14-05-2010,1303055.09,0,45.33,2.983,132.152129,5.435,0.45380095664606235
23,21-05-2010,1327424.28,0,57.94,2.961,132.2230323,5.435,0.49698402728901836
23,28-05-2010,1571158.56,0,69.26,2.906,132.2939355,5.435,0.9288898325845591
23,04-06-2010,1514435.51,0,64.94,2.857,132.3648387,5.435,0.8283745723221568
23,11-06-2010,1439432.06,0,58.35,2.83,132.4357419,5.435,0.6954657936628981
23,18-06-2010,1507708.93,0,60.29,2.805,132.4733333,5.435,0.8164548335320905
23,25-06-2010,1415204.88,0,69.83,2.81,132.4976,5.435,0.6525343697862891
23,02-07-2010,1549113.18,0,64.76,2.815,132.5218667,5.326,0.8898246358385526
23,09-07-2010,1417535.78,0,77.16,2.806,132.5461333,5.326,0.6566648074151833
23,16-07-2010,1413124.11,0,73.94,2.796,132.5667742,5.326,0.648847171405804
23,23-07-2010,1333634.45,0,70.2,2.784,132.5825806,5.326,0.5079886692083748
23,30-07-2010,1319773.55,0,69.71,2.792,132.5983871,5.326,0.48342666185913813
23,06-08-2010,1417013.07,0,70.03,2.792,132.6141935,5.326,0.6557385467206023
23,13-08-2010,1346345.97,0,67.43,2.81,132.63,5.326,0.5305139343542148
23,20-08-2010,1439901.05,0,68.65,2.796,132.6616129,5.326,0.6962968606085306
23,27-08-2010,1584623.36,0,63.25,2.77,132.6932258,5.326,0.9527499366583211
23,03-09-2010,1405119.23,0,72.91,2.735,132.7248387,5.326,0.6346622395911482
23,10-09-2010,1272842.85,1,63.21,2.717,132.7564516,5.326,0.4002637937694159
23,17-09-2010,1159132.58,0,55.3,2.716,132.7670667,5.326,0.19876515461728933
23,24-09-2010,1099055.65,0,57.75,2.718,132.7619333,5.326,0.09230669981423943
23,01-10-2010,1129909.44,0,62.07,2.717,132.7568,5.287,0.14698071208846497
23,08-10-2010,1179851.68,0,50.75,2.776,132.7516667,5.287,0.23548013607372942
23,15-10-2010,1119809.71,0,45.55,2.878,132.7633548,5.287,0.12908363163298892
23,22-10-2010,1147503.92,0,43.19,2.919,132.8170968,5.287,0.17815875587104768
23,29-10-2010,1112871.23,0,48.68,2.938,132.8708387,5.287,0.11678839851302321
23,05-11-2010,1203119.96,0,36.6,2.938,132.9245806,5.287,0.27671235507567754
23,12-11-2010,1387953.75,0,35.59,2.961,132.9783226,5.287,0.6042443990531472
23,19-11-2010,1314994.32,0,41.66,3.03,132.9172,5.287,0.4749576964684569
23,26-11-2010,2072685.05,1,34.95,3.07,132.8369333,5.287,1.8176125946863695
23,03-12-2010,1617025.41,0,34.3,3.065,132.7566667,5.287,1.010167520670206
23,10-12-2010,1872365.99,0,20.12,3.132,132.6764,5.287,1.4626401019974222
23,17-12-2010,2238573.48,0,23.05,3.139,132.6804516,5.287,2.111572787517525
23,24-12-2010,2734277.1,0,22.96,3.15,132.7477419,5.287,2.9899772170627448
23,31-12-2010,1169773.85,1,19.05,3.177,132.8150323,5.287,0.21762186319647356
23,07-01-2011,1122034.48,0,27.81,3.193,132.8823226,5.114,0.13302600313053686
23,14-01-2011,1016756.1,0,18.2,3.215,132.9510645,5.114,-0.05353102731306738
23,21-01-2011,1110706.06,0,15.58,3.232,133.0285161,5.114,0.11295164033337071
23,28-01-2011,1083657.61,0,10.91,3.243,133.1059677,5.114,0.06502082576249398
23,04-02-2011,1159438.53,0,14.5,3.24,133.1834194,5.114,0.19930730888927006
23,11-02-2011,1249786.4,1,21.52,3.255,133.260871,5.114,0.3594069450548795
23,18-02-2011,1369971.57,0,26.6,3.263,133.3701429,5.114,0.5723793370935847
23,25-02-2011,1206917.2,0,17.0,3.281,133.4921429,5.114,0.2834411992911914
23,04-03-2011,1301185.28,0,20.67,3.437,133.6141429,5.114,0.45048758688207313
23,11-03-2011,1042043.55,0,29.36,3.6,133.7361429,5.114,-0.008720767319599273
23,18-03-2011,1203682.62,0,37.28,3.634,133.8492258,5.114,0.2777094085898884
23,25-03-2011,1148624.83,0,29.11,3.624,133.9587419,5.114,0.18014504822275912
23,01-04-2011,1182694.95,0,29.44,3.638,134.0682581,4.781,0.24051851154977105
23,08-04-2011,1248901.98,0,36.74,3.72,134.1777742,4.781,0.3578397213868774
23,15-04-2011,1263680.51,0,45.51,3.823,134.2784667,4.781,0.3840278017042391
23,22-04-2011,1447301.24,0,39.62,3.919,134.3571,4.781,0.7094102602554329
23,29-04-2011,1173307.4,0,54.2,3.988,134.4357333,4.781,0.22388343936172195
23,06-05-2011,1359921.13,0,50.07,4.078,134.5143667,4.781,0.5545696002696362
23,13-05-2011,1254914.87,0,55.12,4.095,134.593,4.781,0.36849477613585885
23,20-05-2011,1337617.55,0,56.67,4.101,134.6803871,4.781,0.5150468639484529
23,27-05-2011,1361945.18,0,63.27,4.034,134.7677742,4.781,0.5581562887945677
23,03-06-2011,1562161.97,0,67.21,3.973,134.8551613,4.781,0.9129475554093344
23,10-06-2011,1447028.06,0,65.23,3.924,134.9425484,4.781,0.7089261755879392
23,17-06-2011,1470520.83,0,61.06,3.873,135.0837333,4.781,0.7505561988471744
23,24-06-2011,1434036.18,0,63.8,3.851,135.2652667,4.781,0.685904102559463
23,01-07-2011,1492507.44,0,65.65,3.815,135.4468,4.584,0.7895172530647795
23,08-07-2011,1379488.05,0,69.92,3.784,135.6283333,4.584,0.5892428778231813
23,15-07-2011,1360520.56,0,69.8,3.827,135.7837419,4.584,0.5556318115304747
23,22-07-2011,1362144.0,0,76.74,3.882,135.8738387,4.584,0.5585086048996675
23,29-07-2011,1319767.55,0,69.55,3.898,135.9639355,4.584,0.48341602964592717
23,05-08-2011,1416344.68,0,69.53,3.903,136.0540323,4.584,0.6545541358892594
23,12-08-2011,1380952.05,0,69.86,3.88,136.144129,4.584,0.5918371378466489
23,19-08-2011,1453416.53,0,67.09,3.82,136.183129,4.584,0.720246771443214
23,26-08-2011,1637266.29,0,67.04,3.796,136.2136129,4.584,1.0460350792930246
23,02-09-2011,1464295.69,0,65.33,3.784,136.2440968,4.584,0.7395250295558562
23,09-09-2011,1423289.9,1,66.04,3.809,136.2745806,4.584,0.666861312528732
23,16-09-2011,1253329.17,0,60.52,3.809,136.3145,4.584,0.3656848593877624
23,23-09-2011,1289082.81,0,57.14,3.758,136.367,4.584,0.4290415799789198
23,30-09-2011,1275597.85,0,64.76,3.684,136.4195,4.584,0.4051457516687693
23,07-10-2011,1463501.99,0,49.0,3.633,136.472,4.42,0.7381185649516034
23,14-10-2011,1257778.34,0,56.79,3.583,136.5150968,4.42,0.37356894672971047
23,21-10-2011,1441032.59,0,52.12,3.618,136.5017742,4.42,0.6983019896979805
23,28-10-2011,1407191.96,0,42.57,3.604,136.4884516,4.42,0.638335190805931
23,04-11-2011,1428436.33,0,39.18,3.586,136.475129,4.42,0.6759809693679227
23,11-11-2011,1436940.78,0,44.04,3.57,136.4618065,4.42,0.6910511569748758
23,18-11-2011,1345631.96,0,45.48,3.571,136.4666667,4.42,0.5292486832617583
23,25-11-2011,2057059.53,1,35.23,3.536,136.4788,4.42,1.7899236179910865
23,02-12-2011,1552886.59,0,43.6,3.501,136.4909333,4.42,0.8965112524472639
23,09-12-2011,1841173.6,0,36.4,3.47,136.5030667,4.42,1.4073660784909934
23,16-12-2011,2173621.2,0,32.99,3.445,136.5335161,4.42,1.9964750392681556
23,23-12-2011,2587953.32,0,27.8,3.413,136.5883871,4.42,2.7306862792644684
23,30-12-2011,1213486.95,1,22.3,3.402,136.6432581,4.42,0.29508302974827927
23,06-01-2012,1150662.55,0,24.29,3.439,136.698129,4.261,0.18375596047345613
23,13-01-2012,1031451.35,0,28.49,3.523,136.753,4.261,-0.0274905221150735
23,20-01-2012,1146992.13,0,15.33,3.542,136.8564194,4.261,0.1772518458045104
23,27-01-2012,1037476.38,0,25.71,3.568,136.9598387,4.261,-0.016813954854695497
23,03-02-2012,1261872.67,0,29.71,3.633,137.0632581,4.261,0.38082424498236345
23,10-02-2012,1358444.07,1,26.6,3.655,137.1666774,4.261,0.5519521974620797
23,17-02-2012,1365546.69,0,27.01,3.703,137.2583103,4.261,0.5645382924947856
23,24-02-2012,1272948.27,0,31.12,3.751,137.3411034,4.261,0.4004506017555319
23,02-03-2012,1322852.2,0,25.91,3.827,137.4238966,4.261,0.48888213905944444
23,09-03-2012,1292724.9,0,33.11,3.876,137.5066897,4.261,0.435495492881154
23,16-03-2012,1258364.31,0,41.19,3.867,137.5843871,4.261,0.37460730639224554
23,23-03-2012,1288154.1,0,57.82,3.889,137.6552903,4.261,0.4273958728570656
23,30-03-2012,1261964.96,0,36.71,3.921,137.7261935,4.261,0.380987786141903
23,06-04-2012,1604605.69,0,37.43,3.957,137.7970968,4.125,0.9881593354935246
23,13-04-2012,1231752.54,0,41.81,4.025,137.868,4.125,0.32745030429886035
